id,IPAddress,deviceId,deviceOS,lastLoggedVersion,screenName,timeStamp,userId,userType
dTWTXb4AypJJwwj4bc2p,192.168.68.129,D343A43A-7DB3-4209-B5E3-1F3E95854F0D,iOS14.0,1.6.0.1,Newsfeed,2020-10-30 04:18:01,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
EA2Ws7vyUoCcCqukWiSL,192.168.68.129,D343A43A-7DB3-4209-B5E3-1F3E95854F0D,iOS14.0,1.6.0.1,Post,2020-10-30 04:18:04,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
OqpGf8tyRXMCT71oxDoW,192.168.68.129,D343A43A-7DB3-4209-B5E3-1F3E95854F0D,iOS14.0,1.6.0.1,Newsfeed,2020-10-30 04:18:12,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
v6mV8FUb4bOPECJD8V9o,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-02 02:03:38,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
jgj9Gb36SVz2ePTjdPgd,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-02 02:03:40,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
rYFNpeMHFbYVvVIlcV0B,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Chat,2020-11-02 02:03:41,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
G2EuKSw1kdR3dTpuerAs,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-02 02:03:44,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
vvaBHPL5T4g7gezpoAOi,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Chat,2020-11-02 02:03:49,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
rFmh4ZC6paAT5W147q1z,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,ViewCardPage,2020-11-02 02:04:06,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
rsSMKlDIPNz9kJFeLakx,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,ViewResume,2020-11-02 02:04:10,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
OjLvzPIaKJKbuUx5VA0p,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,ViewCardPage,2020-11-02 02:04:14,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
Iqefp84lSJsQE35YkWQj,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Chat,2020-11-02 02:04:15,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
W2tMqpY5jttyXjAArPUG,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-02 02:04:16,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
OwYr9qX6i0qQawQ4z0JW,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-02 02:04:17,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
vQTUX1zQDenefcNBp6Vz,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,ViewResume,2020-11-02 02:04:29,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
A3xmmk90Ds0XhZrzuw0E,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-02 02:04:33,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
qSFs7exDiod7I74fswjE,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-02 16:26:23,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
OBzKRVPuwDYqSZyDxyGN,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-02 16:26:36,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
tLeY5DGCSpPS8eWXQHTV,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-02 21:44:17,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
1P0S28PSf2k7FFLl6EPL,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-03 20:04:43,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
kG5U0XKHyjwTrnZdifCL,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-03 20:04:44,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
8sbwgW0q3Kp8UWV4No3Y,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-03 20:04:45,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
ygtEpLFGdhWqLpOjxOhF,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Chat,2020-11-03 20:04:47,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
O6f75zhIYWvSrmmpf5NK,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-03 20:04:50,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
ArnjVPMcNDwOaswnzJTf,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,CompanyProfile,2020-11-03 20:04:53,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
QIpFSCl6WbQz16khs47R,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-03 20:04:53,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
L6cWRe8mLgjWPhSn0XOr,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-03 20:04:56,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
oPh32ArRSTpana6x2iBp,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-04 01:25:06,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
FNhy9cTsa7beIfsb1vXo,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Newsfeed,2020-11-04 01:25:07,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
0M331pZkwOq3ZgTNyn0T,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Post,2020-11-04 01:25:11,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
fpEfa1KOBITVL8eY3OOL,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Newsfeed,2020-11-04 01:25:12,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
kuSX7BjIwidibEvgdZgM,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-04 09:50:28,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
euNObT6mdVooGrn57yd8,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-04 09:50:29,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
BbJybX1PJCwB7YfvACvN,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-04 18:45:38,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
QrJwc2AQubSCxvO3KLVU,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-04 18:45:39,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
ZP5FMleJwTMRfK9rXqOZ,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Chat,2020-11-04 18:45:40,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
fQO4TLuthMDTTvtT8WNI,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,ViewCardPage,2020-11-04 18:45:46,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
LvnGUyAPVL30j0NdzKjr,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,ViewResume,2020-11-04 18:45:49,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
sckurNpp4VEGNACrK2e6,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,ViewCardPage,2020-11-04 18:46:16,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
KaVBmeU6GZ5H2eqkPgCf,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Chat,2020-11-04 18:46:18,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
ltonzmCmzPMCGnsSauic,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-04 18:46:39,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
jzKNzU1WZ5i9wNAzqVgO,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-05 01:29:37,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
r8Vk0us3MYJygyiZYtzI,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-05 01:29:38,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
Xo3938seHEYZKK7lDI7Z,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Chat,2020-11-05 01:29:38,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
zOmDwXMnZnCQtWHH3Jf7,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-05 01:29:43,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
raPsxDLpb5gVeG05aiCJ,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-05 01:29:44,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
3RoszMxOabQes58lOl2J,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Menu,2020-11-06 03:13:29,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
4u6ADcFlwjRSBx9xvGEw,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverCompanies,2020-11-06 03:13:32,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
OUK5FhjZ3MgleSol8Iae,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Menu,2020-11-06 07:28:28,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
p4NZp0F1E4991GaEoo43,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-06 07:28:29,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
fjHZgIlI5P2MK2hDeHRs,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-09 20:51:29,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
hZPY9Uw0YQA2b0XiATOJ,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,Messages,2020-11-10 04:40:05,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
Tyvp3Qjxyn1ldr4EKhTI,192.168.68.130,46FDBF41-91BE-442F-ADBF-6B8C267D8214,iOS14.0.1,1.6.0.1,DiscoverStudents,2020-11-10 04:40:06,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
V0noMHTNRb3vvE5N2jeZ,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,DiscoverStudents,2020-10-30 18:37:24,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
7MLSpYMKhe8IgKeyaYNB,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,Menu,2020-10-30 18:37:37,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
YEb0O0K5ygjRZWtvDVLj,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,CompanySettings,2020-10-30 18:37:39,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
UNpu7tyWuzU8wtEeta2e,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,Menu,2020-10-30 18:37:40,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
Kl8NNxDUdbqyxK1zJ4Kc,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,MyOpportunities,2020-10-30 18:37:41,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
h4JP809TVSOcywqcVMhg,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,Opportunity,2020-10-30 18:37:44,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
qAzBHLMjA5UALgNYnY0H,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,MyOpportunities,2020-10-30 18:37:49,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
gStC22kEQ9RxPtDI1o4l,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,Menu,2020-10-30 18:37:50,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
ldVobancbCKQjTFo6Gn4,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,FavoriteStudents,2020-10-30 18:37:52,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
W9FfRBMVgWG5pXMqlhrg,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,Chat,2020-10-30 18:38:22,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
XDdZ1fj7429Sg1zSxzO3,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,FavoriteStudents,2020-10-30 18:38:35,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
G76nWdP0D8AwntVMJxsd,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,Menu,2020-10-30 18:38:40,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
G4SF1KM5YMbLq1ZDTlpR,192.168.86.189,F78C2432-2A1E-48EA-86E0-498AD28B5F3E,iOS14.1,1.6.0.1,CompanySettings,2020-10-30 18:38:42,hgfsN8fOpUVngx5hHrQbyFmcm8s2,company
itmvVyehM3dXjGFtRhvA,192.168.50.152,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS13.6.1,1.6.0.1,CreateStudentProfile,2020-12-04 17:41:20,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
ROG82pGbbOzYFxqsdR50,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,CreateStudentProfile,2020-12-12 02:03:48,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
HC86R8YNec4k0tmaarPL,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,StudentProfile,2020-12-12 02:08:17,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
ro1x1lS4luwauH6yl5Xi,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,Menu,2020-12-12 02:08:23,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
X1fb8cKbtcTyyiytSJQq,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,StudentProfile,2020-12-12 02:08:25,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
DqPLvXXUajaIbgwvDJpe,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-12 02:08:26,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
5jXF0jscmFTOIzyBajcO,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,StudentProfile,2020-12-12 02:08:31,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
24ggCsP3EKsdJlMKD1Oq,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:06:04,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
rySzv5SFGsbxpC1cUo2L,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,Menu,2020-12-16 07:15:59,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
V9tbB8EzoTB8YWhsJ4dU,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:16:05,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
lE5drRStTZ7ksTkQJCJN,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,CompanyRep,2020-12-16 07:16:32,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
hAAdfSuKMTgcKGHn1v7A,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:16:39,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
X9ef6foLJNH7VmRzmFWb,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,Menu,2020-12-16 07:16:43,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
ZP1uUzVyPBmGjabLbifK,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:16:44,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
ISzbrjSZWJGSBNFOSj4i,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,CompanyRep,2020-12-16 07:19:16,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
k2KDv3n2Ph0Z19FwGZOS,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:19:25,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
qBFLK9Mt0A1WAZpUHfRg,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,Menu,2020-12-16 07:19:37,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
fvqRcICIFCpy2Q5ngdUW,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:19:40,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
8jljhU1RliufdgyXAYLe,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,StudentProfile,2020-12-16 07:20:59,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
dcnGzyXQ3G5CWuuHyCKK,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,Newsfeed,2020-12-16 07:21:03,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
IcVIxerK5mfp7eZuLXXc,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:21:42,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
DHb415YxLKP9RQ2QYAHt,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:21:43,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
OttmTH789rxB782RNZVn,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,StudentProfile,2020-12-16 07:21:43,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
fwi72EZ60zy3AMH88pjD,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,Menu,2020-12-16 07:40:12,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
RPcX3obpkZlfOpov6Nhz,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,StudentSettings,2020-12-16 07:40:13,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
JFJaMXnSzOFTnzH1xiaB,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,Menu,2020-12-16 07:40:30,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
7K9X0V3zGp0CdpsJhDZD,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:40:31,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
HQk5yDwaoNEMNBGl4HrG,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:42:24,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
Uttjnr4ax11zWO5SvCS4,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:42:35,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
kO1lcj5QOKS04KBBbvY5,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:44:53,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
45ggmDZCJGTyNDIZBVMs,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.6.0.1,DiscoverCompanies,2020-12-16 07:45:14,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
2IjWyRCQ2abDcqEfae3x,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-23 08:40:52,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
XID3wFa58XMBLT8X68Ep,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Menu,2020-12-23 08:41:27,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
8371gt54AdzWxjKTwn1d,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-24 03:21:58,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
skFkA5EnqT3sqRL1Kcnm,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Messages,2020-12-24 03:22:01,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
7zPpLn7mD9MAK1fVIzeh,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Chat,2020-12-24 03:22:02,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
kPLYMVuxOmF6VaxykwpQ,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,CompanyRep,2020-12-24 03:22:05,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
d9YfGfmwiCTuMX5uak5P,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Chat,2020-12-24 03:22:13,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
rVC5KFGXQCN4R1aCdJsK,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Messages,2020-12-24 03:22:43,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
3aYaTUYN2qd0neBSJ0nJ,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Chat,2020-12-24 03:22:44,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
JB21LZ9R9fzNAIvhi7tE,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,CompanyRep,2020-12-24 03:22:46,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
3drQEtHS7XultrN0Kaog,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Chat,2020-12-24 03:22:58,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
qPXeS6sItCF0BeGnpjpl,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Messages,2020-12-24 03:23:02,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
Tqx7vxWXraxJ0WeHX0fR,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,Chat,2020-12-24 03:23:05,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
ip0BJota0tJ3ilFEsQip,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-24 03:27:44,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
Q3lph0w9IADY8DAp4Z5K,192.168.50.41,8B0656C5-EEA5-4F34-AFAC-9B7CC97FCBC6,iOS14.2,1.7.0.1,CompanyRep,2020-12-24 03:27:54,HLUceBq0loQ497pGqUcTcqsv8Rb2,student
